MO,K,COST,PEG,RL,T,NVDA,SHW,WELL,META
0.00257440039887169,0.00012404819632205744,-0.0052938404397409045,-0.0057830954013794456,-0.00325718571144773,-0.00229575038357821,-0.019205811921238047,-0.007116407942723613,0.0016475814630756425,0.0030393813168447803
-0.00790049495578915,0.0,0.009209842795546264,-0.009496648752595038,0.006263228065273463,-0.017027098143560404,0.039693033202259365,0.011830242576878591,-0.01785856917883566,0.039315855427339175
0.0031853481708110643,0.0019838534797438356,0.006927630659854911,0.039788972604729356,0.0029768378690933073,0.008426931971413865,-0.015864922644057478,-0.0032389741051885856,-0.0009570351089348561,0.004024264782428677
0.012502478748755985,-0.002351191564622823,0.011135883486811826,0.013139694354393994,0.0031837982837621404,-0.002321238094005529,0.002241429462858102,0.00885027114314152,0.026502718335211783,0.005451133285709009
0.0033319547183163767,0.0006201069535753945,-0.016945128523554787,-0.0020477581783030496,0.025336250737342025,0.004653277553129387,0.03965245425630637,-0.0008117013659483252,-0.007698846659172087,-0.0019134221952424868
-0.00293017856549016,-0.000991728879488285,0.007631401837048912,0.005927953381444029,-0.006820171675939735,-0.0013894808252012947,0.021841685077717887,-0.0009960151346658508,0.011598879403984963,0.008840170076654275
0.000979570726340473,0.0006205298618475741,-0.007683666082684559,-0.009292916599460854,0.04384342313596412,0.00417442591212458,0.004291151314470554,0.007214452944936278,-0.01960034588034698,-0.0008269667543657766
-0.0007828741873989742,0.0017360991188259955,-0.017549712711796173,0.009494528077098607,-0.0012958776376600367,0.011547312053218128,-0.021283430723624597,-0.0031255668779172074,0.005136269490968681,-0.0008453089016701165
-0.00019589127739416679,-0.0008665451511397082,0.0010162622013203393,0.010878120371990319,-0.013534827246801773,0.0045661614018615015,0.0003294241168623202,-0.0027695016870709077,0.0065252092746341805,0.008953781504455138
-0.002155226241357111,-0.0007433560931618954,-0.010309934497560125,0.017038504551667888,-0.00845924156582989,0.005908992298026439,-0.03656126115885805,-0.002855959918565243,-0.003514787567800881,0.007039968522801754
-0.0066758412001434175,-0.0007441009352726624,0.0013106945088876554,0.0033064189471179173,0.004629772509036734,0.002711419759566347,0.015811953297723225,-0.006358604954057379,-0.004311023949149395,-0.006348896258443371
-0.012057707841336751,0.0004964046899156305,-0.0032554668398303566,0.006261671518377421,-0.00367633950741475,-0.006309330399457247,0.033655891106752156,-0.013380655281822418,-0.004487135914701845,0.01738794452354675
0.0024009412710011002,-0.0002480312221894154,0.008496378284342132,0.004694377677313177,0.01954154246234241,-0.006349032142020095,0.016849792277512377,-0.004824439282492987,-0.007116908419338874,0.022598995712095116
-0.003592825348956552,0.00012409436546323427,-0.01078006194265746,-0.022275281645747436,-0.0031604563674235697,-0.005933354617561615,0.022414372348951384,-0.009480212210401517,-0.010273982310133545,-0.018726647475105995
-0.0074118068030741835,-0.0007442818836166376,0.01926526298058051,0.011224649530367836,-0.005011504855177762,0.00367301905972095,0.040479159087773775,0.015280918464891213,0.0040234610057749975,0.013868343369258351
0.013723535210922178,0.0,0.02097890743013142,-0.010440678093034839,0.0059618181072786935,0.0032022884704230314,-0.0018059923667366196,0.014890150589035978,-0.003446262000991407,-0.004014249927274727
-0.010949668819157599,-0.00024824673939671804,-0.017016845542252912,-0.014882352197522541,0.017319779647248623,-0.019951993684746094,0.016283453935318493,-0.00662337195089735,-0.009892167638120064,-0.011312286296302987
0.0032206128145246815,0.0001242022192717851,-0.0051475107875949,-0.011724830310569812,0.013911124013293641,0.0070688112094223765,-7.414965347207758e-05,0.006747229365664964,0.016814127034205262,0.010482586879723144
0.0004012941498034994,0.000993110178082679,0.0008211374959454787,0.01711160647836718,0.02085304088131479,-0.005147427094863044,0.02425824469434046,0.01364150395634467,0.019332153214381753,0.0007965290154814397
0.0008022663548117315,0.0037206602332069405,0.005450823710246633,-0.011103723103977448,-0.02353227710698902,0.011759185974551833,-0.046860314701913874,0.011427491622423958,0.012931045459908974,-0.007028749560424874
0.005210392382040352,0.0016062745176015358,-0.00808167937645321,0.023137091168988322,0.004372702702496234,0.009297920979242535,0.03130688538331294,0.0021619136179773513,0.008510765153548538,-0.01617010848169942
-0.008373178457406039,-0.000493431020586188,-0.0023553219533735126,-0.005653425068619433,0.004007239659636008,0.0009212715633608592,0.00891543626726965,-0.0007961833041717492,0.0029919209941966507,0.0002427360186438854
-0.0026136559904041956,0.0003703991936965245,0.004823283965817771,0.0006689462115967437,0.016261026459261085,0.005522361954650501,0.007814184854199047,-0.0018504544568084258,0.011473107466923427,-0.0007973373763976443
-0.011086433096601067,0.0014804754779425,-0.003136245735001264,0.004567688437529194,-0.013091647644312032,-0.008695733744412348,0.04137688273160345,-0.01702030251550668,-0.016485246652077845,-0.002272379453642559
